Index,koerpergroesse_cm,gewicht_kg
71,165.78663571972746,58.655707656469005
72,179.94065850797438,60.78931544647501
73,177.60802414287204,63.682962611653
74,163.28410075716695,46.645216728187
75,173.3428054066824,58.296326421718
76,168.54698067843094,54.566753877867
77,173.64138240221553,62.869535414532
78,166.3113235118778,60.30846217503801
79,177.08745115066014,52.445846674221
80,172.02286902642948,55.57595154188
81,174.3440987917024,61.06505424819801
82,169.6314844622061,55.292274873682004
83,177.93073113804414,70.47768559577901
84,168.34733668141777,58.487016654066004
85,175.7730265703248,58.559364637081
86,175.6024147728772,63.264024698721
87,171.10547184015434,63.906674368537
88,178.03614113646714,59.688945716092
89,178.2485613332892,54.940559349984
90,173.29291980742872,59.653157278099
91,173.04847021108586,61.937085579523
92,178.41609973078272,64.178602994352
93,181.57829808347424,63.779804582648005
94,175.78011317021873,50.866438041881004
95,177.9601697376037,60.53507692309
96,179.21485351883285,59.783519725237
97,168.36755508111528,54.444011782545
98,161.10145338982073,55.835950688364
99,169.58845686284982,58.124777787384005
100,174.97401878227842,52.378987158883
101,164.7808211347751,46.308469752699
102,170.41550625047665,59.12712620661001
103,173.60292680279082,60.864929294554
104,166.65125170679227,44.7429546546521
105,172.09899282529062,51.963496547963004
106,172.7738454151944,56.014892878329
107,171.86129962884667,55.81363394376
108,168.4390814800452,57.369092898964
109,176.37012976139172,58.24897137829
110,162.14404717422286,57.694273269017
111,172.01583322653474,55.363761031194
112,177.92948653806275,57.881289403168
113,178.27248813293124,59.711942849251
114,167.50253269405655,50.754945037335
115,177.81777733973402,55.35595924243
116,174.27267399277096,58.311431047639005
117,174.77274918528954,60.18227277770401
118,177.19578214903942,61.717229357784
119,166.25668811269517,52.589635455511
120,174.81636098463707,62.098655181717
121,167.1327594995886,54.376834752548
122,170.7254370458399,49.444063088035
123,176.327330762032,58.182520096085
124,175.11765578012952,61.36710140738101
125,172.571407418223,48.468975570246
126,166.68764990624774,55.925172307543
127,168.90001527314934,49.674850885891004
128,172.53734601873256,54.117515994619005
129,174.99113838202229,63.611884687274
130,178.412137330842,60.77416546131701
131,173.39622160588326,60.137593929259005
132,180.92828669319883,59.283978448156006
133,175.50757117429615,52.418812568969
134,163.56819975291666,56.152059211017004
135,180.5834562983577,58.124550991199
136,173.27544460769016,61.672505150102
137,167.429710895146,52.901253413701006
138,171.28972343739778,57.526444092117
139,187.70871499175936,68.669938564381
140,177.75298194070336,59.149442951214
141,176.57729215829244,61.782365222116
142,165.56829732299394,51.436875806393004
143,172.74207001566978,56.848142062019
144,173.57953340314077,57.871401089502
145,165.56778932300153,48.605325436668004
146,173.38570600604058,52.824823099356
147,174.16436839439132,60.70889351927401
148,163.8217425491235,51.206088008537
149,174.52474358899988,59.310286805616
150,174.98435658212375,62.485569473327004
151,176.63187675747582,56.882116130532005
152,171.1950830388137,62.807075745183006
153,168.84703087394203,54.802304395608004
154,167.67090929153753,63.572739665743
155,184.00862084711508,62.024084596089004
156,162.88110436319602,48.132455390943
157,180.29204210271746,72.10131948419401
158,171.45314703495288,49.344862436716
159,182.9184782634243,62.947644020646
160,165.89102971816567,52.577524539232
161,170.3707260511466,66.35702571051401
162,163.55435675312376,49.839142042305
163,176.19987356393887,63.071973689263004
164,173.68319080159003,54.385770522237
165,165.88785471821316,58.19903085835301
166,170.5277234487978,57.716363217436005
167,173.72248460100215,52.267720950522
168,168.38116948091158,56.607193795075005
169,170.6539614469092,57.584050323107
170,167.61855989232075,50.47172196150701
171,176.36217956151066,55.614461534093
172,172.65555761696407,56.339982529908
173,172.11377562506945,56.53815703636101
174,165.80774311941167,54.211953926053006
175,187.5374427943217,63.184646033971006
176,169.70532226110143,47.548500573805
177,169.9110368580238,55.811093826488005
178,166.96862470204417,53.928640131751
179,167.5963856926525,55.108706041543
180,169.12325586980953,54.09034581165601
181,170.46686504970828,61.245810807643004
182,167.32201489675722,52.72013398036
183,169.62289926233453,49.520085169247004
184,174.58885318804076,56.346922493169
185,168.2157138833869,64.03114011486501
186,167.53758469353218,58.581499944737004
187,174.20264619381865,58.000538837241
188,169.14741126944813,54.85038518682801
189,170.09297705530187,57.899523816442006
190,172.9235784129543,46.02570026924101
191,178.28323233277052,65.767582425699
192,166.4245821101834,50.327116713951
193,171.3459844365561,60.26541625912501
194,171.22101643842572,66.378027037245
195,176.94041055285996,66.038240992878
196,167.12689209967638,54.813508127147
197,167.90817068798796,52.517514268681005
198,173.32926720688494,58.196762896502996
199,172.78103361508684,57.820235870166
200,181.3317148871633,58.003623265357
201,166.9582615021992,55.111336877289006
202,168.74129067552397,51.126573266076
203,177.8332459395026,61.23587713474001
204,176.48290575970452,58.367767219993006
205,174.3142029921497,56.429703100694
206,173.64138240221553,63.51472520162001
207,173.71130860116938,53.30572173003001
208,174.68628758658306,65.26001256366901
209,177.60594134290318,64.033770950611
210,181.75076408089404,70.73382920711799
211,173.85700299898969,60.785595989041
212,169.45350666486877,59.011233356075
213,169.37768766600306,48.183529891805
214,172.55995201839437,50.824526106893
215,175.0023143818551,61.774019122508
216,170.9214488429074,59.52764826932
217,176.71318215625945,59.56715616474701
218,171.89396402835797,54.216126975857
219,175.3655343764211,53.068719716705004
220,172.63782841722931,62.834109850435
221,167.23314029808685,49.737219836766
222,167.06311270063057,59.038176742853004
223,180.6982896966397,62.19268488001801
224,172.2895944224391,51.60021441883
225,165.2760195273666,52.150648759825
226,177.05692035111687,57.930504175313004
227,177.62176554266645,55.336999081364006
228,167.9338500876038,53.506073479859005
229,174.27864299268168,57.930141301417
230,175.2539013780912,53.506617790703004
231,169.65094086191502,56.769534504298
232,172.78001761510205,64.003062747162
233,176.96835055244196,65.98961589081401
234,182.42731847077238,52.64619842405
235,184.77676763562312,61.573259139546
236,170.88995284337864,60.29367506377601
237,171.2217784384143,52.463491417414005
238,174.07000739580297,51.853953990608
239,173.91699779809213,67.56349069624001
240,174.03741919629053,64.49530118708601
241,161.862234178439,60.828551186480006
242,171.97026562721646,64.361400719462
243,176.4567183600963,62.933401220228006
244,169.42302666532478,60.98504055413001
245,165.68739792121212,53.077882282579004
246,177.53261154400025,52.469388118224
247,177.36941654644176,61.13994234848501
248,166.11066351487983,54.69171857580201
249,173.5382330037587,54.468959362895006
250,167.4849304943199,38.264961614726005
251,178.0490443362741,63.021851732378
252,167.78048488989825,65.101618108065
253,173.31641480707722,55.852960402239
254,165.65265072173196,52.401757495857005
255,175.67079157185427,54.877600729027996
256,171.70562303117566,54.724694741101004
257,170.90697084312401,56.261420331424006
258,169.78180165995727,53.171821262406
259,172.9303348128532,58.041588946726
260,169.0875688703434,52.95813389689901
261,178.23111153355026,55.336318692809
262,172.34186762165706,56.243276636624
263,169.2226460683226,49.375797436350005
264,161.76792397984994,47.471798104038
265,172.8104214146472,59.98668374776
266,170.03013745624202,57.689419830658004
267,168.30781428200902,56.753885567533004
268,179.65445131225619,60.47384195314
269,179.59943491307928,55.490857613268
270,186.10254601578865,59.086575048732
271,162.02713097597203,52.953779410147
272,172.31636602203855,57.086141978558
273,172.16267062433795,45.64363941599
274,170.7870828449176,53.748201086965004
275,169.5628028632336,62.199080532435
276,175.33868657682277,53.841006085867
277,174.05735819599226,56.319888387917004
278,164.22164014314077,56.673735795754
279,165.4630905245679,57.329040692693006
280,169.5227470638329,55.123039560435
281,170.17804165402924,60.461640318387
282,178.4759167298878,57.79093380306401
283,171.64471383208692,56.7353336396
284,168.41678028037884,46.634466589018004
285,175.02382818153325,60.88171221224401
286,166.63778970699366,45.80185243464601
287,172.7247980159282,66.173955829982
288,177.6403583423883,70.444981585902
289,178.17058333445578,62.921199585475
290,169.32564306678168,52.735147887807
291,176.29316776254313,54.707186075619
292,169.68718666137278,51.894731944671
293,171.95921662738175,60.482278771222
294,175.60132257289354,42.070488200933504
295,171.54573003356776,59.775536499525
296,167.07896230039344,53.699213111005
297,168.29453008220779,59.487097111442004
298,171.17156263916553,59.05922342882101
299,164.95590333215574,58.59669528913201
300,175.91275196823437,64.92925300746501
301,175.45656797505916,62.927187004759006
302,176.89583355352687,59.399190910136
303,175.4557043750721,56.382983086584005
304,172.7531190155045,61.402889845374006
305,174.89586298344767,56.33562804315601
306,160.50661079871998,50.457116287193
307,166.56280890811541,58.69653096976899
308,175.5673627734016,57.943885150228006
309,177.2606283480693,55.034861203707
310,171.40435363568284,53.622918874371
311,175.48374597465258,55.947942644517
312,174.12436339498979,68.90603339296601
313,173.26170320789572,52.304099058596
314,170.43704545015441,55.512630047028004
315,180.94098669300882,58.61878523755101
316,175.56342577346052,62.723841545288
317,166.36613671105775,65.34292924890501
318,169.1311298696917,54.815821448234004
319,172.71570481606423,51.393557735058
320,184.34677104205616,67.731637387799
321,172.6586564169177,59.256082517401005
322,169.22361126830813,55.51380938719
323,170.93117704276187,60.72136730944901
324,167.5371528935386,61.159492179632
325,169.0118768714758,62.521493989031
326,172.91616161306527,51.111332562444005
327,167.2155888983494,54.973762311468
328,175.86251076898603,52.129647433094
329,164.32308774162306,50.065802149594
330,175.80284616987862,57.167924682869
331,170.60651424761903,53.841777192896004
332,172.3306154218254,54.118468538596005
333,175.95567796759215,68.374377776089
334,172.47989121959213,54.936477018654
335,170.37303745111197,53.708284958405
336,177.8388847394182,64.75439314882999
337,177.9385289379275,66.056883639285
338,180.0025329070487,57.761586376725006
339,167.7888414897732,52.602109245686
340,165.70312052097688,47.375046851517006
341,174.60289938783058,62.818234117485005
342,176.5794257582605,65.999912437613
343,178.5814029283097,56.429839178405
344,170.94154024260683,56.330094216242
345,171.71878023097884,57.227889594183
346,172.35337382148492,62.964290860625006
347,168.82201187431633,55.13483296205501
348,175.058600781013,51.825423030535
349,173.91090179818335,58.695850581214
350,176.5790193582666,62.395395310171004
351,178.40847973089672,61.007992328052
352,172.3555328214526,57.928417650411006
353,172.7310464158347,52.467437671033004
354,170.53516564868647,59.688492123722
355,172.97224481222622,57.871083574843006
356,175.23655317835073,57.02613170800701
357,176.08849456560515,54.425868087745
358,178.03586173647133,63.896468540212005
359,174.60731898776447,62.10423436786801
360,163.03327576091945,53.739764268883
361,167.87047708855187,58.76361728129201
362,175.88021456872116,68.97842673521801
363,176.94940215272544,54.823260363102
364,173.80511079976603,61.735146256399005
365,173.44676760512706,58.994722593807005
366,176.21717096368008,59.77181704209101
367,173.6169984025803,63.2217045306
368,183.70521785165417,76.30739081273
369,178.74383592587958,57.898616631702005
370,166.95234330228774,59.78383723989601
371,168.90052327314172,55.726589567957
372,179.86600790909117,63.599683052521
373,171.13450403971996,64.72441069317301
374,172.20460602371057,62.337154049863
375,173.1281754098934,57.170419440904
376,174.89886018340286,65.135183943445
377,171.99208422689003,55.61949640940001
378,164.23657534291735,49.262127188428
379,166.97251090198603,45.659379071229
380,173.7979987998724,52.680081774089004
381,174.97922578220053,63.74301824144101
382,173.41511920560052,57.012342499959004
383,175.7183403711429,60.932378479973
384,184.42929564082152,61.899437412813
385,167.7455852904203,58.006390178814
386,175.8411493693056,55.853595431557004
387,174.94750118267515,52.769802344875
388,168.80946427450405,56.498603781697
389,176.0332749664313,57.055252338161004
390,171.6595220318654,48.80222988448501
391,176.32212376210992,64.874413689932
392,171.37041923619054,53.861100227858
393,168.77977167494825,53.970960299872004
394,174.6550963870497,59.81722163832801
395,161.97277497678522,54.144912973767006
396,175.35303757660807,57.208112966851
397,168.8837338733929,57.430327868914006
398,169.52528706379488,51.509813459489
399,171.94260502763026,52.544729810881
400,169.3942738657549,59.091201690906
401,170.25307325290672,56.905067904454
402,167.41383589538353,53.145376827235
403,177.8772133388448,62.286578500608
404,175.94523856774836,67.786975656939
405,177.99545033707588,68.523972539715
406,164.86992433344204,53.070035134578
407,177.00609495187726,62.676804016519
408,171.61570703252087,57.88791185177
409,162.19243417349898,54.771913706818005
410,181.9120032784818,65.43237766426901
411,165.07441973038266,47.987305832543
412,164.10327614491158,54.502162324379
413,157.52231404336692,49.480032962976004
414,165.82430391916392,57.13948444127001
415,171.96213762733805,50.000620926025
416,179.97916490739829,60.994838149322
417,173.15370240951148,52.392957803879
418,171.3231498368977,56.748306381382
419,180.4472869003949,52.803277461781
420,172.28901022244784,60.506682040728
421,170.57339264811458,49.327172334286004
422,173.48933800449018,60.962179498682
423,166.14668071434096,59.515174479144996
424,174.4155743906331,59.344306233366
425,177.97101553744145,57.644242030606
426,175.60068757290307,54.161968046879004
427,170.23277865321037,47.881936324992004
428,166.42775711013587,60.996062848721
429,178.30312053247297,60.187035497589
430,171.87839382859093,57.17894697746001
431,177.12072515016231,57.312847445084
432,171.74766003054677,64.573545870911
433,179.82155790975617,56.511848678901
434,176.93141895299448,55.501743830148
435,169.50123326415473,55.896097036626
436,171.65340063195694,59.604260020613005
437,165.74304932037953,56.38320988276901
438,179.61322711287295,58.233821393132004
439,181.03529689159788,62.07547661161001
440,169.06018767075304,53.549709065853
441,172.82787121438614,55.110066818653
442,173.01715201155437,54.104996845207
443,180.9412152930054,57.40415558916501
444,169.98662725689292,58.625770560049006
445,180.60367469805522,61.135361065548
446,176.3132337622429,66.257371466825
447,175.68689517161334,73.668345044833
448,174.1862123940645,59.052510261745006
449,176.7919983550803,59.962235119017
450,175.38920717606695,57.81447524706701
451,173.44895200509438,56.856261365442
452,175.9020077683951,61.124248052483004
453,173.32609220693243,55.310826801615
454,171.9244694279016,57.002408827056
455,174.85570558404845,66.20452795572
456,176.58234675821683,54.395114525059
457,170.12076465488616,50.579767664041
458,182.8934592637986,62.902375502119995
459,171.30984023709686,61.241819194787
460,167.7978330896387,52.84759343633
461,166.55973550816142,56.226176204275
462,173.48634080453502,62.12038225624
463,180.40611350101088,69.435783921889
464,179.75280011078485,57.31457109609
465,171.47062223469146,65.79874422151799
466,176.55377175864433,61.313849663143
467,168.77156747507098,49.35357141022
468,174.16500339438178,50.128987566735006
469,170.21291585350752,62.717536611345
470,174.49809898939847,54.209323090307
471,173.30452760725507,52.308907137718
472,178.83410752452906,60.04129626910801
473,166.87771810340416,42.635133590880606
474,166.8858715032822,57.78998125908701
475,173.9405943977391,60.91854391268801
476,169.23742886810143,56.686391022877004
477,169.7808364599717,56.27811253064
478,177.5392409439011,60.576172391812
479,171.84191942913662,60.849824668633005
480,173.50528920425154,59.079907240893
481,177.16113654955777,62.63815794659501
482,174.19080979399573,57.427697033168
483,173.08771321049872,59.786921668012006
484,172.67155961672466,59.754580532031
485,164.6563865366367,53.354301472857
486,175.78793637010168,57.240771617491
487,175.93462136790723,57.839014594284
488,180.18835930426857,64.627160489045
489,175.4587777750261,63.25073444228
490,168.15264568433045,50.040491695348
491,180.48678389980398,59.85337295021701
492,175.24711957819264,58.605812495769
493,180.2406579034862,56.404800879581
494,167.7033958910515,57.390819973487
495,177.4548113451642,67.689725452811
496,169.7431682605352,64.48164805674901
497,175.49936697441888,57.67136685433201
498,169.7081924610585,55.490358661661006
499,170.51484564899044,51.104392599183
500,164.01866874617735,60.901443480339005
501,174.44816259014556,54.74569606783201
502,171.54458703358486,52.51828537571
503,180.7903900952618,58.370760929635
504,179.15925291966468,61.126606732807005
505,181.6966366817038,53.678982891303
506,169.60344286262563,48.151415552009
507,168.49435187921833,57.326046983051
508,164.6706105364239,51.878085104692005
509,173.69147120146613,59.093424293519
510,172.84796261408556,55.930932930642
511,175.49238197452337,55.72704316032701
512,177.57256574340252,57.013476480884
513,173.75471720051993,50.677471460539
514,173.54699600362758,56.949247801292
515,170.0670944556891,54.417567347374
516,179.1923237191699,60.148298709191
517,176.2202443636341,60.179823378906
518,171.50110223423545,53.275376400477
519,164.77340433488604,46.200605487113
520,175.60025577290952,58.260220469066006
521,174.78227418514703,60.800156304118005
522,171.6137258325505,57.946924219107
523,173.14600620962665,57.886188200764
524,167.14944729933896,63.229460960127
525,164.9038079329351,51.681452812297
526,173.62383100247808,66.913402111556
527,169.4572658648125,60.170071142951
528,175.72217577108552,60.243371669942995
529,167.3553904962579,47.669927251254
530,167.73481569058146,57.841509352319
531,176.3825249612063,59.29835732628501
532,170.55711124835815,58.323587323155
533,166.86382430361203,55.59677143166301
534,176.34516156176525,71.348310790757
535,169.02437367128886,54.934435852989004
536,175.3735099763018,66.907641488457
537,171.75571183042632,53.29392832841
538,176.76126435554008,60.07703934786401
539,173.03350961130965,53.604366946438006
540,180.91507869339642,56.123845765603
541,168.7394364755517,59.132569315050006
542,168.44792067991295,55.741149883034005
543,172.7891870149649,48.928691437241
544,173.4505014050712,53.79197275067
545,169.96686605718858,56.992384435679
546,182.3096656725325,67.40455192979199
547,167.75518649027669,68.16540777123001
548,175.2969543774471,57.636984552686
549,174.5168949891173,58.382871845914
550,165.130477529544,53.715905310221004
551,167.78876528977435,56.874994730323
552,180.75663349576686,67.706644448212
553,171.58395703299587,48.692415171708
554,174.8397543842871,60.644936995104
555,173.01999681151182,56.631370268396005
556,172.47940861959938,51.121130157636
557,171.8077564296477,57.987566095459
558,177.24836014825283,60.854632747755
559,172.7171780160422,62.869308618347006
560,176.31320836224327,57.17259668428
561,178.89191792366418,58.779039421872
562,171.8949800283428,60.829186215798
563,172.41611182054632,48.137535625487004
564,172.89538441337612,57.631677521957
565,170.16564645421468,55.303841479117004
566,181.8052978800782,68.37292628050501
567,163.48872315410568,52.619481833457
568,172.5424768186558,56.914411907276005
569,177.59331754309204,59.697246456463006
570,177.64414294233168,58.54498575895201
571,169.6660538616889,58.56408199772901
572,178.08241993577477,67.205334160888
573,175.12827297997066,47.80319268956001
574,172.79330181490332,50.142232463939
575,176.17815656426376,53.814289495274
576,173.8601017989433,55.707992280787
577,166.88516030329285,56.647790312190004
578,176.6741169568439,61.584009278715
579,167.2497264978387,52.823689118431005
580,174.75156558560647,56.863110610229
581,175.35740637654268,60.38312347914001
582,171.10333824018622,62.746702600736
583,178.70901252640056,56.47098000636401
584,177.51622854424534,62.015375622585
585,165.48910012417878,52.170062513261
586,176.29903516245534,60.162949742742
587,174.01219699666788,64.923719180551
588,166.91741830281023,61.118033837014
589,162.51702076864296,55.621582934302005
590,177.99519633707968,69.655186551258
591,173.80056419983404,57.283726814930006
592,173.3210884070073,61.108236241822
593,172.28453982251472,61.052943331919
594,168.43443328011475,53.702841849965
595,177.16824854945133,55.020618403289006
596,166.90088290305764,60.003194510028
597,169.88096325847374,63.077326079229
598,170.8889114433942,50.21176817426
599,179.40926511592434,69.90189544130101
600,177.64175534236742,56.317665785304
601,167.326840896685,61.01602091300101
602,184.01522484701627,62.714678979414
603,177.97911813732026,67.621595878837
604,171.9195418279753,57.609632932775
605,167.9323514876262,53.443250936614
606,177.6566143421451,67.54425837975201
607,173.33764920675955,58.15739107878701
608,174.75565498554528,58.828390271728004
609,169.21017466850915,56.956414560738004
610,178.27500273289363,58.420293216439006
611,166.597860907591,56.33027565319
612,174.48697378956493,68.681459810579
613,164.8114281343172,48.525447820311
614,177.34261954684266,66.053073463377
615,168.50263227909443,55.153475608462
616,178.9262333231508,59.39274989848201
617,177.77873754031805,61.516333297111
618,178.14586913482555,56.214382802655
619,170.6354194471866,59.872151674335
620,173.23663340827082,53.28984599708
621,172.11347082507405,58.81174343174901
622,164.58572373769385,55.506370472322004
623,168.85592087380903,51.975652823479
624,170.13775725463194,52.861700159037
625,166.87776890340342,63.244701663759
626,169.7407044605721,56.01058375081401
627,168.53257887864643,60.12330576960401
628,178.14266873487344,65.045735528081
629,178.0937483356053,60.30188508567301
630,163.98608054666488,44.859015334364
631,173.1193870100249,55.535218947054005
632,170.55464744839497,47.480552436779
633,180.05874310620774,64.766050472739
634,173.13193460983717,59.38807789707101
635,180.8392850945303,65.23882979999
636,172.52807501887128,64.538573899184
637,165.8671791185225,48.962620146517004
638,168.67519987651272,47.939769352167
639,181.11843109035416,56.880800712659
640,175.41232117572116,48.271073219215005
641,167.52422429373203,53.767524121927
642,176.8799077537651,62.04399730113201
643,180.60657029801192,66.194004612736
644,168.19501288369662,58.802354069690004
645,167.9821100868818,49.21273097933501
646,172.1741514241662,54.999753154269
647,169.36051726625993,61.57058294456301
648,177.78496054022494,62.37013021516201
649,180.7060112965242,56.247812560324
650,174.34374319170772,58.450502468281
651,175.47711657475176,60.636726973207
652,172.65367801699216,48.315978863845004
653,167.50814609397256,51.273990786326
654,167.69338829120122,57.136263935443
655,180.9388276930411,63.636514752965006
656,171.51791703398388,64.96758156273
657,180.5161462993647,66.136625177931
658,173.4103186056724,58.136797985189006
659,170.99107024186586,60.864793216843
660,175.23073657843776,63.601179907342
661,173.746157400648,66.381111465361
662,170.413677450504,59.909754481807994
663,169.5923938627909,55.3972361481
664,166.74175190543832,59.63347136924101
665,165.9662645170401,58.747786907579
666,173.1847920090464,57.037017924887
667,179.47446691494886,69.462409794008
668,167.49778289412762,56.497605878483
669,176.85491415413904,61.154457304325
670,173.4811084046133,52.338980311849
671,177.9543023376915,53.506572431466005
672,173.82748819943123,56.501597491339005
673,175.94610216773546,60.964764975191
674,171.97097682720585,58.65366649080401
675,180.06859830606032,60.392331404251
676,179.17954751936108,66.84177987633299
677,181.81538167992733,70.31280476928401
678,173.79444279992563,57.284407203485
679,176.16883476440321,60.990256866385
680,178.93029732308997,60.794803914152
681,171.14908363950187,58.479305583776004
682,171.46947923470856,55.816491575691
683,174.04216899621946,50.883447755756
684,169.69379066127397,50.686361870991
685,183.85871004935782,67.341003638755
686,174.03170419637604,62.026896868783005
687,179.82668870967942,60.421588112116
688,168.1963844836761,53.018370963635
689,173.51163920415655,56.632912482454
690,170.61560744748297,55.148168577733
691,172.1393534246868,55.88121920689
692,171.38212863601538,62.199080532435
693,172.14755762456406,55.10879676001701
694,175.77051197036238,68.465141609326
695,177.90914113836712,64.546602484133
696,179.24726391834798,61.122796556899004
697,168.79262407475596,60.58111654864501
698,171.91055022810983,61.729158837114994
699,167.02120270125755,43.182973383519204
700,176.16144336451381,54.313331820748
701,179.29910531757238,69.360895821602
702,170.8816978435021,63.593242040867
703,173.96086359743586,65.884427820211
704,170.23557265316856,54.197711125635
705,167.07136770050704,56.02410080344
706,167.55310409329996,50.201516986698
707,173.19924460883018,50.573326652387
708,183.09831026073388,63.26928637021301
709,169.80809065956393,60.36770133856
710,175.53759397384698,60.563471805452004
711,164.0608835455458,51.151520846426
712,170.27776205253738,56.607193795075005
713,175.23855977832073,55.983458927088
714,179.32074611724863,64.45189239727699
715,178.02829253658453,52.744355812918
716,166.83837350399278,59.477571671671996
717,170.4294254502684,59.53368104784101
718,167.73987029050585,57.716091062014
719,175.93114156795926,55.543428968951
720,169.19831286868663,52.273390855147
721,173.01814261153956,57.585002867084
722,177.1156959502376,65.06505856304301
723,162.61186436722403,56.87005057349
724,168.24332368297388,49.445877457515
725,184.0677266462308,63.158700550407
726,168.19722268366357,46.348975551340004
727,181.0964092906836,65.494111585826
728,160.338767601231,37.6868445313899
729,180.1630609046471,65.949518325306
730,173.36741800631418,61.20172162927901
731,164.5415531383547,61.08891320686
732,166.19174031366686,50.573870963231
733,175.04056678128285,54.33814332338701
734,165.02219733116394,43.4107221124962
735,168.02701728620994,53.142428476830005
736,167.59900189261333,57.713097352372
737,175.878487368747,65.734833056585
738,173.53234020384687,55.72218972196801
739,178.09481513558933,60.8675601303
740,174.333430791862,56.688885780912
741,172.06693802577018,61.617847269517
742,164.04947894571643,54.804028046614
743,164.2405885428573,56.706938757238
744,167.405580895507,60.57608167333801
745,167.07228210049337,56.498694500171005
746,170.56252144827718,61.674546315767
747,183.4982078547512,65.123980211906
748,174.57925198818438,59.226689731825
749,171.62828003233278,57.69332072504
750,178.72034092623107,64.064116280164
751,161.60071578235144,48.726525317932
752,168.16605688412983,55.48496091245801
753,168.2016930835967,50.623403250035004
754,177.98338533725638,62.54653228785501
755,176.9269993530606,64.806646989854
756,168.27608968248364,51.906797501713
757,172.8988134133248,58.183926232432
758,170.55612064837294,61.041059211825
759,174.6658659868886,63.549833251058
760,173.0267024114115,55.327836515490006
761,166.95386730226497,50.541439108776004
762,175.7029479713732,61.269261533172006
763,178.72331272618663,60.319892702762
764,179.79534511014836,53.413495277142005
765,180.03730550652847,61.229390763849
766,169.21855666838377,68.770091759677
767,177.7565633406498,58.481074594019
768,169.9987938567109,54.502525198275
769,181.50346968459374,56.971519186659
770,176.94513495278926,57.982349783204
771,176.0459495662417,61.74997872689801
772,169.15828246928552,52.745580512317
773,163.07330616032058,57.641475117149
774,173.3054928072406,57.024045183105
775,178.02913073657203,54.918650838513
776,180.27776730293098,55.673111027534006
777,164.9256011326091,54.183649762165004
778,169.92868985775974,60.284603216376
779,175.76299357047486,60.268228531819
780,173.7738434002338,56.40357618018201
781,168.4433994799806,59.973892442926
782,183.22205905888254,64.77480480548
783,166.99516770164703,58.78783911385
784,177.71559314126273,58.301406656262
785,165.38998932566153,51.252263711803
786,171.27966503754828,55.374329733415
787,168.6505364768817,53.70352223852
788,170.65673004686778,59.025929748863
789,171.92236122793312,50.658284503288
790,172.1477100245618,64.52133738912401
791,161.61859738208395,55.612647164613
792,168.775377475014,55.710124164926
793,182.6851792669146,54.028430453151
794,172.52223301895867,63.245971722395005
795,172.74902961556566,64.10861369166099
796,172.1237070249209,54.334469225190006
797,175.7626887704794,61.83643343262
798,170.1827660539586,53.709827172463
799,170.4253360503296,62.456040610040006
800,177.42265494564526,58.54879593486
801,171.26666023774283,56.00241908815401
802,173.0004134118048,52.358666220707
803,173.46759560481547,58.93571022647001
